Year,Measure,Response,Region,Region Code,Unit,Value,Value Unit,Value Label,Null Reason,Metadata 1
2018,Able to speak Te reo Māori,No more than a few words or phrases,Canterbury,Canterbury Region,Percent,61.7,percentage,% of Māori people,
2018,Able to speak Te reo Māori,No more than a few words or phrases,"Otago, Southland","Otago, Southland",Percent,62.1,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,Very well/well,New Zealand,Total New Zealand,Percent,12.6,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,Very well/well,Northland,Northland Region,Percent,15.6,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,Very well/well,Auckland,Auckland Region,Percent,9.699999999999999,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,Very well/well,Waikato,Waikato Region,Percent,13.4,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,Very well/well,Bay of Plenty,Bay of Plenty Region,Percent,18.5,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,Very well/well,Gisborne,Gisborne Region,Percent,31.3,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,Very well/well,Hawke's Bay,Hawke's Bay Region,Percent,17.399999999999999,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,Very well/well,Taranaki,Taranaki Region,Percent,10.4,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,Very well/well,Manawatū-Whanganui,Manawatu-Wanganui Region,Percent,11.4,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,Very well/well,Wellington,Wellington Region,Percent,12,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,Very well/well,"Tasman, Nelson, Marlborough, West Coast","Tasman, Nelson, Marlborough, West Coast",Percent,5.7,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,Very well/well,Canterbury,Canterbury Region,Percent,7.2,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,Very well/well,"Otago, Southland","Otago, Southland",Percent,6.1,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,Fairly well,New Zealand,Total New Zealand,Percent,17.8,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,Fairly well,Northland,Northland Region,Percent,20.899999999999999,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,Fairly well,Auckland,Auckland Region,Percent,15.4,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,Fairly well,Waikato,Waikato Region,Percent,19.1,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,Fairly well,Bay of Plenty,Bay of Plenty Region,Percent,22.6,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,Fairly well,Gisborne,Gisborne Region,Percent,21.399999999999999,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,Fairly well,Hawke's Bay,Hawke's Bay Region,Percent,20.6,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,Fairly well,Taranaki,Taranaki Region,Percent,19.399999999999999,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,Fairly well,Manawatū-Whanganui,Manawatu-Wanganui Region,Percent,19,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,Fairly well,Wellington,Wellington Region,Percent,17.3,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,Fairly well,"Tasman, Nelson, Marlborough, West Coast","Tasman, Nelson, Marlborough, West Coast",Percent,16.199999999999999,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,Fairly well,Canterbury,Canterbury Region,Percent,13.5,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,Fairly well,"Otago, Southland","Otago, Southland",Percent,11.1,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,Not very well,New Zealand,Total New Zealand,Percent,26.1,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,Not very well,Northland,Northland Region,Percent,23.6,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,Not very well,Auckland,Auckland Region,Percent,24.399999999999999,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,Not very well,Waikato,Waikato Region,Percent,29.399999999999999,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,Not very well,Bay of Plenty,Bay of Plenty Region,Percent,28.199999999999999,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,Not very well,Gisborne,Gisborne Region,Percent,18.6,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,Not very well,Hawke's Bay,Hawke's Bay Region,Percent,30.899999999999999,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,Not very well,Taranaki,Taranaki Region,Percent,30,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,Not very well,Manawatū-Whanganui,Manawatu-Wanganui Region,Percent,30.899999999999999,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,Not very well,Wellington,Wellington Region,Percent,25.399999999999999,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,Not very well,"Tasman, Nelson, Marlborough, West Coast","Tasman, Nelson, Marlborough, West Coast",Percent,25.699999999999999,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,Not very well,Canterbury,Canterbury Region,Percent,20.6,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,Not very well,"Otago, Southland","Otago, Southland",Percent,25.199999999999999,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,No more than a few words or phrases,New Zealand,Total New Zealand,Percent,43.399999999999999,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,No more than a few words or phrases,Northland,Northland Region,Percent,39.899999999999999,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,No more than a few words or phrases,Auckland,Auckland Region,Percent,50.5,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,No more than a few words or phrases,Waikato,Waikato Region,Percent,38.1,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,No more than a few words or phrases,Bay of Plenty,Bay of Plenty Region,Percent,30.699999999999999,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,No more than a few words or phrases,Gisborne,Gisborne Region,Percent,28.699999999999999,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,No more than a few words or phrases,Hawke's Bay,Hawke's Bay Region,Percent,31.199999999999999,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,No more than a few words or phrases,Taranaki,Taranaki Region,Percent,40.299999999999997,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,No more than a few words or phrases,Manawatū-Whanganui,Manawatu-Wanganui Region,Percent,38.7,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,No more than a few words or phrases,Wellington,Wellington Region,Percent,45.299999999999997,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,No more than a few words or phrases,"Tasman, Nelson, Marlborough, West Coast","Tasman, Nelson, Marlborough, West Coast",Percent,52.399999999999999,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,No more than a few words or phrases,Canterbury,Canterbury Region,Percent,58.7,percentage,% of Māori people,
2018,Able to understand spoken Te reo Māori,No more than a few words or phrases,"Otago, Southland","Otago, Southland",Percent,57.5,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",Very well/well,New Zealand,Total New Zealand,Percent,12.1,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",Very well/well,Northland,Northland Region,Percent,14.3,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",Very well/well,Auckland,Auckland Region,Percent,10.3,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",Very well/well,Waikato,Waikato Region,Percent,14.1,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",Very well/well,Bay of Plenty,Bay of Plenty Region,Percent,18,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",Very well/well,Gisborne,Gisborne Region,Percent,26.5,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",Very well/well,Hawke's Bay,Hawke's Bay Region,Percent,16.5,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",Very well/well,Taranaki,Taranaki Region,Percent,10.8,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",Very well/well,Manawatū-Whanganui,Manawatu-Wanganui Region,Percent,10.3,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",Very well/well,Wellington,Wellington Region,Percent,10.3,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",Very well/well,"Tasman, Nelson, Marlborough, West Coast","Tasman, Nelson, Marlborough, West Coast",Percent,6.2,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",Very well/well,Canterbury,Canterbury Region,Percent,5.5,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",Very well/well,"Otago, Southland","Otago, Southland",Percent,6.1,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",Fairly well,New Zealand,Total New Zealand,Percent,14.6,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",Fairly well,Northland,Northland Region,Percent,16.3,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",Fairly well,Auckland,Auckland Region,Percent,12,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",Fairly well,Waikato,Waikato Region,Percent,15,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",Fairly well,Bay of Plenty,Bay of Plenty Region,Percent,17.899999999999999,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",Fairly well,Gisborne,Gisborne Region,Percent,20.1,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",Fairly well,Hawke's Bay,Hawke's Bay Region,Percent,15.6,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",Fairly well,Taranaki,Taranaki Region,Percent,16.399999999999999,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",Fairly well,Manawatū-Whanganui,Manawatu-Wanganui Region,Percent,16,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",Fairly well,Wellington,Wellington Region,Percent,17.1,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",Fairly well,"Tasman, Nelson, Marlborough, West Coast","Tasman, Nelson, Marlborough, West Coast",Percent,11.5,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",Fairly well,Canterbury,Canterbury Region,Percent,12,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",Fairly well,"Otago, Southland","Otago, Southland",Percent,8.6,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",Not very well,New Zealand,Total New Zealand,Percent,25.699999999999999,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",Not very well,Northland,Northland Region,Percent,28.3,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",Not very well,Auckland,Auckland Region,Percent,24.1,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",Not very well,Waikato,Waikato Region,Percent,26.5,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",Not very well,Bay of Plenty,Bay of Plenty Region,Percent,27.3,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",Not very well,Gisborne,Gisborne Region,Percent,24.3,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",Not very well,Hawke's Bay,Hawke's Bay Region,Percent,31,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",Not very well,Taranaki,Taranaki Region,Percent,27.399999999999999,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",Not very well,Manawatū-Whanganui,Manawatu-Wanganui Region,Percent,29.199999999999999,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",Not very well,Wellington,Wellington Region,Percent,22.6,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",Not very well,"Tasman, Nelson, Marlborough, West Coast","Tasman, Nelson, Marlborough, West Coast",Percent,25.399999999999999,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",Not very well,Canterbury,Canterbury Region,Percent,21.399999999999999,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",Not very well,"Otago, Southland","Otago, Southland",Percent,25.3,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",No more than a few words or phrases,New Zealand,Total New Zealand,Percent,47.6,percentage,% of Māori people,
2018,Able to write Te reo Māori,No more than a few words or phrases,Auckland,Auckland Region,Percent,60.5,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",No more than a few words or phrases,Northland,Northland Region,Percent,41.1,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",No more than a few words or phrases,Auckland,Auckland Region,Percent,53.6,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",No more than a few words or phrases,Waikato,Waikato Region,Percent,44.399999999999999,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",No more than a few words or phrases,Bay of Plenty,Bay of Plenty Region,Percent,36.899999999999999,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",No more than a few words or phrases,Gisborne,Gisborne Region,Percent,29.1,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",No more than a few words or phrases,Hawke's Bay,Hawke's Bay Region,Percent,36.899999999999999,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",No more than a few words or phrases,Taranaki,Taranaki Region,Percent,45.299999999999997,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",No more than a few words or phrases,Manawatū-Whanganui,Manawatu-Wanganui Region,Percent,44.5,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",No more than a few words or phrases,Wellington,Wellington Region,Percent,50.1,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",No more than a few words or phrases,"Tasman, Nelson, Marlborough, West Coast","Tasman, Nelson, Marlborough, West Coast",Percent,56.799999999999997,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",No more than a few words or phrases,Canterbury,Canterbury Region,Percent,61.1,percentage,% of Māori people,
2018,"Able to read Te reo Māori, with understanding",No more than a few words or phrases,"Otago, Southland","Otago, Southland",Percent,59.899999999999999,percentage,% of Māori people,
2018,Able to write Te reo Māori,Very well/well,New Zealand,Total New Zealand,Percent,9.3,percentage,% of Māori people,
2018,Able to write Te reo Māori,Very well/well,Northland,Northland Region,Percent,11.1,percentage,% of Māori people,
2018,Able to write Te reo Māori,Very well/well,Auckland,Auckland Region,Percent,7.5,percentage,% of Māori people,
2018,Able to write Te reo Māori,Very well/well,Waikato,Waikato Region,Percent,10.4,percentage,% of Māori people,
2018,Able to write Te reo Māori,Very well/well,Bay of Plenty,Bay of Plenty Region,Percent,13.9,percentage,% of Māori people,
2018,Able to write Te reo Māori,Very well/well,Gisborne,Gisborne Region,Percent,24.1,percentage,% of Māori people,
